Species,Date,Day,Temp,Ramp,Tank,Site,Population,Colony,Rep,Fo,Fm,FvFm,AbsTemp,ElapsedT,Heatload32,Heatload33,Heatload34
Porites,7292019,1,32,Control_S,13,Exposed,Por_Exp,1,A,401,966,0.585,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Exposed,Por_Exp,2,A,412,1106,0.627,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Exposed,Por_Exp,3,A,215,613,0.649,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Exposed,Por_Exp,4,A,265,672,0.606,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Exposed,Por_Exp,5,A,260,712,0.635,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Protected,Por_Pro,6,A,294,927,0.683,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Protected,Por_Pro,7,A,344,932,0.631,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Protected,Por_Pro,8,A,403,1077,0.626,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Protected,Por_Pro,9,A,337,839,0.598,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,13,Protected,Por_Pro,10,A,406,1131,0.641,32.188,3,0.734227273,0,0
Porites,7292019,1,32,Control_S,14,Exposed,Por_Exp,1,B,426,1152,0.63,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Exposed,Por_Exp,2,B,390,974,0.6,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Exposed,Por_Exp,3,B,385,1046,0.632,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Exposed,Por_Exp,4,B,367,790,0.535,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Exposed,Por_Exp,5,B,316,795,0.603,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Protected,Por_Pro,6,B,420,1211,0.653,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Protected,Por_Pro,7,B,314,722,0.565,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Protected,Por_Pro,8,B,361,950,0.62,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Protected,Por_Pro,9,B,355,926,0.617,32.188,3,0.760583333,0,0
Porites,7292019,1,32,Control_S,14,Protected,Por_Pro,10,B,294,831,0.646,32.188,3,0.760583333,0,0
Porites,7292019,1,35,Fast,9,Exposed,Por_Exp,1,A,337,904,0.627,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Exposed,Por_Exp,2,A,331,877,0.623,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Exposed,Por_Exp,3,A,420,1100,0.618,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Exposed,Por_Exp,4,A,480,1251,0.616,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Exposed,Por_Exp,5,A,346,1014,0.659,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Protected,Por_Pro,6,A,378,1138,0.668,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Protected,Por_Pro,7,A,339,899,0.623,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Protected,Por_Pro,8,A,520,1455,0.643,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Protected,Por_Pro,9,A,577,1579,0.635,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,9,Protected,Por_Pro,10,A,304,819,0.629,32.704,3,2.500598485,0,0
Porites,7292019,1,35,Fast,10,Exposed,Por_Exp,1,B,382,981,0.611,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Exposed,Por_Exp,2,B,397,1058,0.625,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Exposed,Por_Exp,3,B,289,763,0.621,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Exposed,Por_Exp,4,B,309,826,0.626,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Exposed,Por_Exp,5,B,308,632,0.513,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Protected,Por_Pro,6,B,346,1031,0.664,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Protected,Por_Pro,7,B,366,962,0.62,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Protected,Por_Pro,8,B,342,922,0.629,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Protected,Por_Pro,9,B,497,1349,0.632,32.76408333,3,2.668083333,0,0
Porites,7292019,1,35,Fast,10,Protected,Por_Pro,10,B,327,690,0.526,32.76408333,3,2.668083333,0,0
Porites,7292019,1,36.5,Fast,11,Exposed,Por_Exp,1,A,630,1550,0.594,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Exposed,Por_Exp,2,A,788,1894,0.584,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Exposed,Por_Exp,3,A,388,810,0.521,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Exposed,Por_Exp,4,A,714,1803,0.604,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Exposed,Por_Exp,5,A,597,1628,0.633,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Protected,Por_Pro,6,A,506,1563,0.676,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Protected,Por_Pro,7,A,477,971,0.509,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Protected,Por_Pro,8,A,499,1311,0.619,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Protected,Por_Pro,9,A,683,1520,0.551,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,11,Protected,Por_Pro,10,A,632,1734,0.636,32.911,3,3.263916667,0,0
Porites,7292019,1,36.5,Fast,12,Exposed,Por_Exp,1,B,661,1739,0.62,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Exposed,Por_Exp,2,B,613,1519,0.596,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Exposed,Por_Exp,3,B,412,984,0.581,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Exposed,Por_Exp,4,B,627,1676,0.626,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Exposed,Por_Exp,5,B,473,1230,0.615,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Protected,Por_Pro,6,B,436,824,0.471,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Protected,Por_Pro,7,B,548,1547,0.646,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Protected,Por_Pro,8,B,660,1889,0.651,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Protected,Por_Pro,9,B,692,1853,0.627,32.911,3,2.495295455,0,0
Porites,7292019,1,36.5,Fast,12,Protected,Por_Pro,10,B,,,,32.911,3,2.495295455,0,0
Porites,7292019,1,33.5,Slow,1,Exposed,Por_Exp,1,A,363,862,0.579,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Exposed,Por_Exp,2,A,657,1535,0.572,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Exposed,Por_Exp,3,A,398,1040,0.617,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Exposed,Por_Exp,4,A,331,776,0.573,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Exposed,Por_Exp,5,A,407,1078,0.622,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Protected,Por_Pro,6,A,387,1150,0.663,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Protected,Por_Pro,7,A,378,978,0.613,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Protected,Por_Pro,8,A,329,1031,0.681,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Protected,Por_Pro,9,A,448,1229,0.635,32.69533333,3,2.668666667,0,0
Porites,7292019,1,33.5,Slow,1,Protected,Por_Pro,10,A,367,1005,0.635,32.69533333,3,2.668666667,0,0
Porites,7292019,1,35,Slow,3,Exposed,Por_Exp,1,A,607,1595,0.619,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Exposed,Por_Exp,2,A,378,973,0.612,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Exposed,Por_Exp,3,A,729,1976,0.631,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Exposed,Por_Exp,4,A,664,1689,0.607,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Exposed,Por_Exp,5,A,669,1727,0.613,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Protected,Por_Pro,6,A,815,2150,0.621,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Protected,Por_Pro,7,A,677,1797,0.623,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Protected,Por_Pro,8,A,308,787,0.609,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Protected,Por_Pro,9,A,629,1403,0.552,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,3,Protected,Por_Pro,10,A,290,800,0.638,32.6,3,1.913871212,0,0
Porites,7292019,1,35,Slow,4,Exposed,Por_Exp,1,B,365,970,0.624,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Exposed,Por_Exp,2,B,290,795,0.635,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Exposed,Por_Exp,3,B,300,894,0.664,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Exposed,Por_Exp,4,B,368,990,0.628,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Exposed,Por_Exp,5,B,928,2614,0.645,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Protected,Por_Pro,6,B,708,1854,0.618,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Protected,Por_Pro,7,B,699,1992,0.649,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Protected,Por_Pro,8,B,,,,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Protected,Por_Pro,9,B,,,,32.291,3,0.844242424,0,0
Porites,7292019,1,35,Slow,4,Protected,Por_Pro,10,B,,,,32.291,3,0.844242424,0,0
Porites,7292019,1,36.5,Slow,5,Exposed,Por_Exp,1,A,591,1604,0.632,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Exposed,Por_Exp,2,A,468,1218,0.616,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Exposed,Por_Exp,3,A,581,1553,0.626,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Exposed,Por_Exp,4,A,532,1397,0.619,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Exposed,Por_Exp,5,A,226,619,0.635,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Protected,Por_Pro,6,A,449,1294,0.653,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Protected,Por_Pro,7,A,372,1051,0.646,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Protected,Por_Pro,8,A,304,777,0.609,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Protected,Por_Pro,9,A,387,984,0.607,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,5,Protected,Por_Pro,10,A,339,903,0.625,32.678,3,2.452386364,0,0
Porites,7292019,1,36.5,Slow,6,Exposed,Por_Exp,1,B,373,939,0.603,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Exposed,Por_Exp,2,B,334,854,0.609,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Exposed,Por_Exp,3,B,220,579,0.62,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Exposed,Por_Exp,4,B,282,719,0.608,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Exposed,Por_Exp,5,B,348,910,0.618,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Protected,Por_Pro,6,B,343,1070,0.679,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Protected,Por_Pro,7,B,279,469,0.405,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Protected,Por_Pro,8,B,260,682,0.619,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Protected,Por_Pro,9,B,380,1058,0.641,32.497,3,2.298575758,0,0
Porites,7292019,1,36.5,Slow,6,Protected,Por_Pro,10,B,424,1153,0.632,32.497,3,2.298575758,0,0
Porites,7292019,1,33.5,Fast,7,Exposed,Por_Exp,1,A,714,1859,0.616,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Exposed,Por_Exp,2,A,882,1838,0.52,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Exposed,Por_Exp,3,A,540,1356,0.602,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Exposed,Por_Exp,4,A,609,1462,0.583,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Exposed,Por_Exp,5,A,439,1196,0.633,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Protected,Por_Pro,6,A,573,1193,0.52,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Protected,Por_Pro,7,A,578,1207,0.521,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Protected,Por_Pro,8,A,1052,2211,0.524,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Protected,Por_Pro,9,A,702,1842,0.619,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,7,Protected,Por_Pro,10,A,669,1171,0.429,32.72116667,3,2.599166667,0,0
Porites,7292019,1,33.5,Fast,8,Exposed,Por_Exp,1,B,549,1463,0.625,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Exposed,Por_Exp,2,B,466,1215,0.616,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Exposed,Por_Exp,3,B,603,1701,0.646,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Exposed,Por_Exp,4,B,637,1496,0.574,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Exposed,Por_Exp,5,B,818,2137,0.617,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Protected,Por_Pro,6,B,487,1473,0.669,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Protected,Por_Pro,7,B,626,1797,0.652,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Protected,Por_Pro,8,B,724,1876,0.614,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Protected,Por_Pro,9,B,698,1790,0.61,32.86766667,3,3.02855303,0,0
Porites,7292019,1,33.5,Fast,8,Protected,Por_Pro,10,B,710,1817,0.609,32.86766667,3,3.02855303,0,0
Porites,7312019,3,32,Control_S,13,Exposed,Por_Exp,1,A,628,1878,0.666,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Exposed,Por_Exp,2,A,514,1343,0.617,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Exposed,Por_Exp,3,A,558,1452,0.616,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Exposed,Por_Exp,4,A,537,1458,0.632,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Exposed,Por_Exp,5,A,502,1367,0.633,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Protected,Por_Pro,6,A,546,1457,0.625,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Protected,Por_Pro,7,A,598,1586,0.623,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Protected,Por_Pro,8,A,665,1586,0.581,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Protected,Por_Pro,9,A,474,1245,0.619,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,13,Protected,Por_Pro,10,A,374,1035,0.639,32.1625,51,9.358727273,0,0
Porites,7312019,3,32,Control_S,14,Exposed,Por_Exp,1,B,624,1782,0.65,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Exposed,Por_Exp,2,B,605,1612,0.625,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Exposed,Por_Exp,3,B,588,1554,0.622,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Exposed,Por_Exp,4,B,430,1170,0.632,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Exposed,Por_Exp,5,B,607,1663,0.635,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Protected,Por_Pro,6,B,739,1962,0.623,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Protected,Por_Pro,7,B,557,1469,0.621,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Protected,Por_Pro,8,B,548,1457,0.624,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Protected,Por_Pro,9,B,593,1586,0.626,32.19658333,51,9.95625,0,0
Porites,7312019,3,32,Control_S,14,Protected,Por_Pro,10,B,406,1131,0.641,32.19658333,51,9.95625,0,0
Porites,7312019,3,35,Fast,9,Exposed,Por_Exp,1,A,752,1492,0.496,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Exposed,Por_Exp,2,A,709,1594,0.555,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Exposed,Por_Exp,3,A,652,1644,0.603,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Exposed,Por_Exp,4,A,1018,2155,0.528,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Exposed,Por_Exp,5,A,637,1581,0.597,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Protected,Por_Pro,6,A,718,1737,0.587,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Protected,Por_Pro,7,A,511,1136,0.55,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Protected,Por_Pro,8,A,776,1900,0.592,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Protected,Por_Pro,9,A,524,1243,0.578,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,9,Protected,Por_Pro,10,A,492,1299,0.621,35.08858333,51,99.33534848,49.89575,15.66225
Porites,7312019,3,35,Fast,10,Exposed,Por_Exp,1,B,562,1313,0.572,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Exposed,Por_Exp,2,B,656,1397,0.53,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Exposed,Por_Exp,3,B,649,1315,0.506,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Exposed,Por_Exp,4,B,941,1926,0.511,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Exposed,Por_Exp,5,B,515,973,0.471,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Protected,Por_Pro,6,B,442,905,0.512,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Protected,Por_Pro,7,B,664,1530,0.566,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Protected,Por_Pro,8,B,479,1183,0.595,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Protected,Por_Pro,9,B,473,1089,0.566,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,35,Fast,10,Protected,Por_Pro,10,B,416,970,0.571,35.37258333,51,106.0329167,55.78216667,22.76275
Porites,7312019,3,36.5,Fast,11,Exposed,Por_Exp,1,A,495,904,0.452,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Exposed,Por_Exp,2,A,453,702,0.355,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Exposed,Por_Exp,3,A,587,1092,0.462,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Exposed,Por_Exp,4,A,,,,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Exposed,Por_Exp,5,A,412,773,0.467,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Protected,Por_Pro,6,A,698,1280,0.455,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Protected,Por_Pro,7,A,556,890,0.375,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Protected,Por_Pro,8,A,766,1533,0.5,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Protected,Por_Pro,9,A,597,1244,0.52,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,11,Protected,Por_Pro,10,A,463,870,0.468,35.846,51,118.6836667,67.4315,28.88525
Porites,7312019,3,36.5,Fast,12,Exposed,Por_Exp,1,B,854,1889,0.548,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Exposed,Por_Exp,2,B,581,1297,0.552,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Exposed,Por_Exp,3,B,970,2019,0.52,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Exposed,Por_Exp,4,B,261,274,0.047,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Exposed,Por_Exp,5,B,215,226,0.049,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Protected,Por_Pro,6,B,720,1816,0.604,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Protected,Por_Pro,7,B,780,1694,0.54,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Protected,Por_Pro,8,B,582,1297,0.551,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Protected,Por_Pro,9,B,752,1520,0.505,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,36.5,Fast,12,Protected,Por_Pro,10,B,661,1316,0.498,35.837,51,105.1820455,57.11875,27.92908333
Porites,7312019,3,33.5,Slow,1,Exposed,Por_Exp,1,A,549,1590,0.655,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Exposed,Por_Exp,2,A,271,672,0.597,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Exposed,Por_Exp,3,A,636,1676,0.621,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Exposed,Por_Exp,4,A,679,1827,0.628,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Exposed,Por_Exp,5,A,417,1109,0.624,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Protected,Por_Pro,6,A,605,1595,0.621,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Protected,Por_Pro,7,A,894,2148,0.584,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Protected,Por_Pro,8,A,820,2081,0.606,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Protected,Por_Pro,9,A,583,1522,0.617,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,33.5,Slow,1,Protected,Por_Pro,10,A,459,1193,0.615,33.58708333,51,49.48375,7.048833333,0.507
Porites,7312019,3,35,Slow,3,Exposed,Por_Exp,1,A,755,1804,0.581,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Exposed,Por_Exp,2,A,555,1444,0.616,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Exposed,Por_Exp,3,A,616,1612,0.618,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Exposed,Por_Exp,4,A,605,1588,0.619,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Exposed,Por_Exp,5,A,287,733,0.608,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Protected,Por_Pro,6,A,725,1855,0.609,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Protected,Por_Pro,7,A,344,841,0.591,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Protected,Por_Pro,8,A,754,1948,0.613,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Protected,Por_Pro,9,A,667,1764,0.622,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,3,Protected,Por_Pro,10,A,668,1661,0.598,33.63033333,51,49.76345455,7.997833333,0.0055
Porites,7312019,3,35,Slow,4,Exposed,Por_Exp,1,B,494,1400,0.647,34.02333333,51,48.00099242,14.94975,1.794
Porites,7312019,3,35,Slow,4,Exposed,Por_Exp,2,B,476,1231,0.613,34.02333333,51,48.00099242,14.94975,1.794
